datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name,square_diagonal,query_count,query_long,query_lat,dist_from_center,p_name
0.808,1805.3,METERS,GHCND_USC00487105,42.47165,-106.85268,2018-08-31,1905-10-01,"PATHFINDER DAM, WY US",2.139864107581439,14,-106.17487091891894,42.02738231081081,0.8104313234651411,Dunlap
1.0,2214.7,METERS,GHCND_USW00024022,41.3167,-105.6833,2018-10-16,1948-01-01,"LARAMIE AIRPORT, WY US",2.139864107581439,14,-106.17487091891894,42.02738231081081,0.864124594735159,Dunlap
0.9914,325.8,METERS,GHCND_USW00003950,34.5584,-98.4172,2018-10-16,1996-10-01,"LAWTON MUNICIPAL AIRPORT, OK US",2.139864107581439,14,-98.47270166666664,34.820149075757584,0.26756870830260626,Blue Canyon V
0.9902,330.7,METERS,GHCND_USC00341750,35.0488,-97.9158,2018-10-15,1953-06-01,"CHICKASHA EXPERIMENT STATION, OK US",2.139864107581439,14,-98.47270166666664,34.820149075757584,0.6020138798175542,Blue Canyon V
0.995,474.3,METERS,GHCND_USW00093986,34.9894,-99.0525,2018-10-16,1910-01-01,"HOBART MUNICIPAL AIRPORT, OK US",2.139864107581439,14,-98.47270166666664,34.820149075757584,0.6039966744056232,Blue Canyon V
0.9986,335.0,METERS,GHCND_USC00130200,42.0208,-93.7741,2018-10-10,1964-11-01,"AMES 8 WSW, IA US",3.0814043149172723,16,-93.66193931683162,42.552156504950496,0.543065147290823,Century
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,2018-10-16,1996-10-01,"AMES MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-93.66193931683162,42.552156504950496,0.5632440661491958,Century
0.9999,373.4,METERS,GHCND_USW00014940,43.1544,-93.3269,2018-10-16,1948-01-01,"MASON CITY MUNICIPAL AIRPORT, IA US",3.0814043149172723,16,-93.66193931683162,42.552156504950496,0.6891651261870757,Century
0.985,18.6,METERS,GHCND_USC00049001,37.79589,-121.58319,2018-10-16,1955-02-01,"TRACY PUMPING PLANT, CA US",1.2383472844799996,11,-121.6334802857143,37.71566508163265,0.09468447794793787,Golden Hills
0.9996,119.8,METERS,GHCND_USW00023285,37.6927,-121.8144,2018-10-16,1998-04-06,"LIVERMORE MUNICIPAL AIRPORT, CA US",1.2383472844799996,11,-121.6334802857143,37.71566508163265,0.18237142866034736,Golden Hills
0.9279,18.3,METERS,GHCND_USC00040232,37.9833,-121.7525,2018-08-31,1955-03-01,"ANTIOCH PUMPING PLANT NUMBER 3, CA US",1.2383472844799996,11,-121.6334802857143,37.71566508163265,0.29290637056600044,Golden Hills
0.8412,570.0,METERS,GHCND_USC00355734,45.4825,-120.7236,2018-10-11,1897-11-01,"MORO, OR US",3.0814043149172723,16,-120.15688743243248,45.59808012162162,0.5783786811017849,Leaning Juniper II
0.9283,253.0,METERS,GHCND_USC00456768,46.2014,-119.758,2018-10-17,1925-07-01,"PROSSER, WA US",3.0814043149172723,16,-120.15688743243248,45.59808012162162,0.7232607132971379,Leaning Juniper II
0.9957,195.4,METERS,GHCND_USW00004113,45.82583,-119.26111,2018-10-16,1998-03-16,"HERMISTON MUNICIPAL AIRPORT, OR US",3.0814043149172723,16,-120.15688743243248,45.59808012162162,0.9242765903974294,Leaning Juniper II
0.999,1504.5,METERS,GHCND_USW00094057,42.79611,-105.38028,2018-10-16,1999-07-01,"CONVERSE CO AIRPORT ASOS, WY US",3.6976851779007265,17,-105.76522714925372,42.96335135820896,0.41970701639851504,Top of the World
0.8911,1620.9,METERS,GHCND_USW00024089,42.89779,-106.47371,2018-10-16,1940-01-01,"CASPER NATRONA CO AIRPORT, WY US",3.6976851779007265,17,-105.76522714925372,42.96335135820896,0.7115098323226303,Top of the World
0.808,1805.3,METERS,GHCND_USC00487105,42.47165,-106.85268,2018-08-31,1905-10-01,"PATHFINDER DAM, WY US",3.6976851779007265,17,-105.76522714925372,42.96335135820896,1.19345042974594,Top of the World
0.6424,181.1,METERS,GHCND_USW00014834,41.5,-88.16667,2018-10-17,1893-11-01,"JOLIET, IL US",2.139864107581439,14,-88.69319292682927,41.190083439024384,0.6109620833110809,Grand Ridge II
0.9985,216.4,METERS,GHCND_USW00004808,41.77,-88.48139,2018-10-15,1998-10-08,"CHICAGO AURORA MUNICIPAL AIRPORT, IL US",2.139864107581439,14,-88.69319292682927,41.190083439024384,0.6173845620901378,Grand Ridge II
0.9691,140.2,METERS,GHCND_USC00114013,41.26472,-89.33806,2009-06-30,1962-08-01,"HENNEPIN POWER PLANT, IL US",2.139864107581439,14,-88.69319292682927,41.190083439024384,0.6491719019597578,Grand Ridge II
0.5731,989.1,METERS,GHCND_USC00415410,33.6897,-101.8219,2018-10-17,1911-03-01,"LUBBOCK 9 N, TX US",3.0814043149172723,16,-101.3101670740741,34.37560908641975,0.85576974841943,Briscoe
0.981,991.8,METERS,GHCND_USW00023042,33.6656,-101.8231,2018-10-16,1945-08-10,"LUBBOCK INTERNATIONAL AIRPORT, TX US",3.0814043149172723,16,-101.3101670740741,34.37560908641975,0.8759070095035839,Briscoe
0.9492,1098.5,METERS,GHCND_USW00023047,35.2295,-101.7042,2018-10-16,1943-03-01,"AMARILLO AIRPORT, TX US",3.0814043149172723,16,-101.3101670740741,34.37560908641975,0.9404209903062781,Briscoe
0.771,2084.2,METERS,GHCND_USC00488070,42.1569,-106.9153,2011-08-31,1948-08-05,"SEMINOE DAM, WY US",2.567836929097727,15,-106.39318218421053,41.946584907894746,0.562884936316482,Seven Mile Hill I & II
0.808,1805.3,METERS,GHCND_USC00487105,42.47165,-106.85268,2018-08-31,1905-10-01,"PATHFINDER DAM, WY US",2.567836929097727,15,-106.39318218421053,41.946584907894746,0.6977331822858899,Seven Mile Hill I & II
0.9979,2053.1,METERS,GHCND_USW00024057,41.8,-107.2,2018-10-16,1951-03-06,"RAWLINS AIRPORT, WY US",2.567836929097727,15,-106.39318218421053,41.946584907894746,0.8200256844134861,Seven Mile Hill I & II
0.9933,454.2,METERS,GHCND_USC00396574,43.0688,-98.5325,2017-04-17,1948-01-01,"PICKSTOWN, SD US",3.0814043149172723,16,-98.07688037209304,43.1750308139535,0.4678399632003389,"Beethoven Wind, LLC"
0.9963,395.9,METERS,GHCND_USW00094950,43.7743,-98.0384,2018-10-16,1999-09-01,"MITCHELL MUNICIPAL AIRPORT, SD US",3.0814043149172723,16,-98.07688037209304,43.1750308139535,0.6005033691672783,"Beethoven Wind, LLC"
0.9966,426.7,METERS,GHCND_USC00252037,42.7363,-97.4969,2018-10-17,1988-08-01,"CROFTON, NE US",3.0814043149172723,16,-98.07688037209304,43.1750308139535,0.7272289592181325,"Beethoven Wind, LLC"
0.6424,181.1,METERS,GHCND_USW00014834,41.5,-88.16667,2018-10-17,1893-11-01,"JOLIET, IL US",2.567836929097727,15,-88.61504163235293,41.13534233823531,0.5779379992546967,Blackstone (Top Crop)
0.9985,216.4,METERS,GHCND_USW00004808,41.77,-88.48139,2018-10-15,1998-10-08,"CHICAGO AURORA MUNICIPAL AIRPORT, IL US",2.567836929097727,15,-88.61504163235293,41.13534233823531,0.6485777566855239,Blackstone (Top Crop)
0.9691,140.2,METERS,GHCND_USC00114013,41.26472,-89.33806,2009-06-30,1962-08-01,"HENNEPIN POWER PLANT, IL US",2.567836929097727,15,-88.61504163235293,41.13534233823531,0.7345026475913707,Blackstone (Top Crop)
0.9749,618.7,METERS,GHCND_USC00343304,36.54417,-99.535,2012-03-31,1940-07-01,"FORT SUPPLY, OK US",3.6976851779007265,17,-99.30076420588233,36.58509285294119,0.23778369821915776,OK Wind Energy Center(mooreland)
0.6758,667.8,METERS,GHCND_USW00013975,36.2967,-99.7689,2018-10-16,1904-05-01,"GAGE AIRPORT, OK US",3.6976851779007265,17,-99.30076420588233,36.58509285294119,0.5498377573082258,OK Wind Energy Center(mooreland)
0.9285,484.6,METERS,GHCND_USC00341445,36.06167,-98.59,2002-08-31,1943-05-06,"CANTON, OK US",3.6976851779007265,17,-99.30076420588233,36.58509285294119,0.8826988384180802,OK Wind Energy Center(mooreland)
0.8179,397.5,METERS,GHCND_USW00014925,43.9041,-92.4916,2018-10-16,1893-01-01,"ROCHESTER INTERNATIONAL AIRPORT, MN US",3.6976851779007265,17,-92.66840035820894,43.69604419402984,0.2730303738793575,Grand Meadow
0.9999,373.4,METERS,GHCND_USW00014940,43.1544,-93.3269,2018-10-16,1948-01-01,"MASON CITY MUNICIPAL AIRPORT, IA US",3.6976851779007265,17,-92.66840035820894,43.69604419402984,0.8526430737214579,Grand Meadow
0.9941,351.4,METERS,GHCND_USC00218692,44.0707,-93.5264,2018-10-04,1915-01-02,"WASECA SOUTHERN RESEARCH AND OUTREACH CENTER, MN US",3.6976851779007265,17,-92.66840035820894,43.69604419402984,0.9362320002332379,Grand Meadow
0.9637,179.8,METERS,GHCND_USW00094898,44.02194,-82.79306,2018-10-15,1999-06-24,"PORT HOPE, MI US",3.0814043149172723,16,-82.790451875,43.85645387499999,0.16550667625063928,Sigel Wind Park
0.9098,178.6,METERS,GHCND_USC00202423,44.2838,-83.5036,2018-10-17,1890-04-01,"EAST TAWAS, MI US",3.0814043149172723,16,-82.790451875,43.85645387499999,0.8313873698484614,Sigel Wind Park
0.9631,181.0,METERS,GHCND_CA006127510,43.0,-82.3167,2018-10-16,2009-12-17,"SARNIA, CA",3.0814043149172723,16,-82.790451875,43.85645387499999,0.9787512856024881,Sigel Wind Park
0.9792,1575.8,METERS,GHCND_USC00251361,41.0102,-103.8769,2018-10-17,2002-05-01,"BUSHNELL 15 S, NE US",2.567836929097727,15,-104.0714277924528,40.91899849056604,0.21484593866207372,Cedar Creek (Grover)
0.8358,1831.8,METERS,GHCND_USC00480270,41.15167,-104.6575,2005-09-30,1911-07-02,"ARCHER, WY US",2.567836929097727,15,-104.0714277924528,40.91899849056604,0.6305685242394611,Cedar Creek (Grover)
0.9999,1863.2,METERS,GHCND_USW00024018,41.15778,-104.80694,2018-10-16,1915-01-01,"CHEYENNE WSFO AIRPORT, WY US",2.567836929097727,15,-104.0714277924528,40.91899849056604,0.7733012457629438,Cedar Creek (Grover)
0.3159,18.0,METERS,GHCND_USW00023202,38.26667,-121.93333,2018-10-12,1947-05-24,"TRAVIS FIELD AFB, CA US",1.0319560703999997,10,-121.85190066981129,38.14745683018868,0.14436937234553673,Shiloh Wind Project
0.9279,18.3,METERS,GHCND_USC00040232,37.9833,-121.7525,2018-08-31,1955-03-01,"ANTIOCH PUMPING PLANT NUMBER 3, CA US",1.0319560703999997,10,-121.85190066981129,38.14745683018868,0.19190611781943823,Shiloh Wind Project
0.9879,33.2,METERS,GHCND_USW00093241,38.3775,-121.9575,2018-10-16,1998-04-06,"VACAVILLE NUT TREE AIRPORT, CA US",1.0319560703999997,10,-121.85190066981129,38.14745683018868,0.25312265507682774,Shiloh Wind Project
0.9637,179.8,METERS,GHCND_USW00094898,44.02194,-82.79306,2018-10-15,1999-06-24,"PORT HOPE, MI US",3.0814043149172723,16,-82.78185034999998,43.636657050000004,0.3854459855982716,Minden Wind Park
0.9631,181.0,METERS,GHCND_CA006127510,43.0,-82.3167,2018-10-16,2009-12-17,"SARNIA, CA",3.0814043149172723,16,-82.78185034999998,43.636657050000004,0.7884776771854852,Minden Wind Park
0.9811,181.0,METERS,GHCND_CA006127519,43.0,-82.3,2018-10-16,2006-03-20,"SARNIA CLIMATE, CA",3.0814043149172723,16,-82.78185034999998,43.636657050000004,0.798443460183511,Minden Wind Park
0.9289,787.0,METERS,GHCND_USW00013985,37.7686,-99.9678,2018-10-16,1909-04-01,"DODGE CITY REGIONAL AIRPORT, KS US",3.0814043149172723,16,-99.7597048939394,37.87421528787878,0.2333627266726405,Spearville
0.9731,650.7,METERS,GHCND_USC00141383,38.7978,-99.723,2018-10-17,1949-08-01,"CEDAR BLUFF DAM, KS US",3.0814043149172723,16,-99.7597048939394,37.87421528787878,0.924313783140302,Spearville
0.9407,878.4,METERS,GHCND_USW00023064,37.92722,-100.72472,2018-10-16,1947-03-01,"GARDEN CITY REGIONAL AIRPORT, KS US",3.0814043149172723,16,-99.7597048939394,37.87421528787878,0.9664696862458819,Spearville
0.9492,1098.5,METERS,GHCND_USW00023047,35.2295,-101.7042,2018-10-16,1943-03-01,"AMARILLO AIRPORT, TX US",3.6976851779007265,17,-101.58776929411762,35.38981603921568,0.19813465547973286,Majestic II
0.9952,894.9,METERS,GHCND_USC00418040,35.7048,-101.5492,2018-10-17,1993-10-01,"SANFORD DAM, TX US",3.6976851779007265,17,-101.58776929411762,35.38981603921568,0.31733655005389494,Majestic II
0.9936,930.9,METERS,GHCND_USW00003024,35.695,-101.395,2018-10-16,1997-06-01,"BORGER HUTCHINSON CO AIRPORT, TX US",3.6976851779007265,17,-101.58776929411762,35.38981603921568,0.36096710469876914,Majestic II
0.996,951.9,METERS,GHCND_USW00003030,36.68167,-101.50528,2018-10-16,1998-12-01,"GUYMON MUNICIPAL AIRPORT, OK US",3.0814043149172723,16,-101.36424888157894,36.47458296052631,0.2505490336861603,Noble Great Plains
0.8825,999.1,METERS,GHCND_USC00343628,36.5913,-101.618,2018-10-14,1910-02-15,"GOODWELL RESEARCH STATION, OK US",3.0814043149172723,16,-101.36424888157894,36.47458296052631,0.27930717392046234,Noble Great Plains
0.9936,930.9,METERS,GHCND_USW00003024,35.695,-101.395,2018-10-16,1997-06-01,"BORGER HUTCHINSON CO AIRPORT, TX US",3.0814043149172723,16,-101.36424888157894,36.47458296052631,0.7801892229626831,Noble Great Plains
0.5464,585.8,METERS,GHCND_USW00003932,35.3568,-99.2042,2018-10-16,1958-08-17,"CLINTON SHERMAN AIRPORT, OK US",2.567836929097727,15,-98.75778446478874,35.5244703943662,0.4768649612048159,Weatherford Wind Energy Center
0.9285,484.6,METERS,GHCND_USC00341445,36.06167,-98.59,2002-08-31,1943-05-06,"CANTON, OK US",2.567836929097727,15,-98.75778446478874,35.5244703943662,0.5627921844851399,Weatherford Wind Energy Center
0.995,474.3,METERS,GHCND_USW00093986,34.9894,-99.0525,2018-10-16,1910-01-01,"HOBART MUNICIPAL AIRPORT, OK US",2.567836929097727,15,-98.75778446478874,35.5244703943662,0.6108662485536829,Weatherford Wind Energy Center
0.9749,618.7,METERS,GHCND_USC00343304,36.54417,-99.535,2012-03-31,1940-07-01,"FORT SUPPLY, OK US",3.6976851779007265,17,-99.62897695000001,36.64890895,0.14071927649901747,Centennial Wind Farm
0.6758,667.8,METERS,GHCND_USW00013975,36.2967,-99.7689,2018-10-16,1904-05-01,"GAGE AIRPORT, OK US",3.6976851779007265,17,-99.62897695000001,36.64890895,0.37898496590419195,Centennial Wind Farm
0.9289,787.0,METERS,GHCND_USW00013985,37.7686,-99.9678,2018-10-16,1909-04-01,"DODGE CITY REGIONAL AIRPORT, KS US",3.6976851779007265,17,-99.62897695000001,36.64890895,1.169832939637706,Centennial Wind Farm
0.9289,787.0,METERS,GHCND_USW00013985,37.7686,-99.9678,2018-10-16,1909-04-01,"DODGE CITY REGIONAL AIRPORT, KS US",3.0814043149172723,16,-99.7113108064516,37.872187548387096,0.27661722033877884,Spearville II
0.9731,650.7,METERS,GHCND_USC00141383,38.7978,-99.723,2018-10-17,1949-08-01,"CEDAR BLUFF DAM, KS US",3.0814043149172723,16,-99.7113108064516,37.872187548387096,0.9256862577713177,Spearville II
0.9407,878.4,METERS,GHCND_USW00023064,37.92722,-100.72472,2018-10-16,1947-03-01,"GARDEN CITY REGIONAL AIRPORT, KS US",3.0814043149172723,16,-99.7113108064516,37.872187548387096,1.0149023422472434,Spearville II
0.9999,373.4,METERS,GHCND_USW00014940,43.1544,-93.3269,2018-10-16,1948-01-01,"MASON CITY MUNICIPAL AIRPORT, IA US",3.6976851779007265,17,-93.89076663636365,43.34515393181816,0.5952584700011835,Crystal Lake III
0.9941,351.4,METERS,GHCND_USC00218692,44.0707,-93.5264,2018-10-04,1915-01-02,"WASECA SOUTHERN RESEARCH AND OUTREACH CENTER, MN US",3.6976851779007265,17,-93.89076663636365,43.34515393181816,0.8118990964085958,Crystal Lake III
0.9939,401.4,METERS,GHCND_USW00094971,43.40111,-94.74722,2018-10-16,1996-07-01,"ESTHERVILLE MUNICIPAL AIRPORT, IA US",3.6976851779007265,17,-93.89076663636365,43.34515393181816,0.8582793517558168,Crystal Lake III
0.9436,1442.6,METERS,GHCND_USW00024145,43.519,-112.0639,2018-10-16,1948-08-01,"IDAHO FALLS FANNING FIELD, ID US",3.0814043149172723,16,-111.84152563855426,43.46867236144578,0.22799830664030477,Goshen North
0.9214,1525.5,METERS,GHCND_USC00107644,43.8083,-111.7892,2018-09-13,1977-07-01,"REXBURG BYU IDAHO, ID US",3.0814043149172723,16,-111.84152563855426,43.46867236144578,0.3436348429947509,Goshen North
0.9404,1481.9,METERS,GHCND_USW00094194,43.83212,-111.80753,2018-10-16,1998-02-12,"REXBURG MADISON CO AIRPORT, ID US",3.0814043149172723,16,-111.84152563855426,43.46867236144578,0.36503409349175975,Goshen North
0.9668,1116.8,METERS,GHCND_USC00290992,33.4594,-104.4041,2018-10-17,1950-12-01,"BITTER LAKES WL REFUGE, NM US",3.6976851779007265,17,-103.27717884615384,33.360948538461535,1.1312134976497623,Sterling Phase I
0.8386,1112.2,METERS,GHCND_USW00023009,33.3075,-104.5083,2018-10-16,1942-07-13,"ROSWELL INDUSTRIAL AIR PARK, NM US",3.6976851779007265,17,-103.27717884615384,33.360948538461535,1.232280829077194,Sterling Phase I
0.9862,1351.8,METERS,GHCND_USC00291963,34.5988,-103.2161,2018-10-17,1949-06-21,"CLOVIS 13 N, NM US",3.6976851779007265,17,-103.27717884615384,33.360948538461535,1.2393574408863615,Sterling Phase I
0.9901,246.0,METERS,GHCND_USW00004840,43.76944,-88.49083,2018-10-15,1996-08-02,"FOND DU LAC CO AIRPORT, WI US",2.139864107581439,14,-88.48083383333335,43.40998624999999,0.3595927164683683,Butler Ridge
0.9978,238.4,METERS,GHCND_USW00094855,43.98444,-88.55694,2018-10-16,1996-07-01,"OSHKOSH WITTMAN REGIONAL AIRPORT, WI US",2.139864107581439,14,-88.48083383333335,43.40998624999999,0.5794732603785668,Butler Ridge
0.9938,227.4,METERS,GHCND_USW00004841,43.76944,-87.85056,2018-10-15,1996-09-01,"SHEBOYGAN CO MEMORIAL AIRPORT, WI US",2.139864107581439,14,-88.48083383333335,43.40998624999999,0.7255701918999882,Butler Ridge
0.7781,700.1,METERS,GHCND_USC00418566,33.47917,-100.87611,2018-10-16,1911-05-01,"SPUR, TX US",3.0814043149172723,16,-101.23732038095238,33.9902320952381,0.6258253785976724,Cotton Plains Wind
0.5731,989.1,METERS,GHCND_USC00415410,33.6897,-101.8219,2018-10-17,1911-03-01,"LUBBOCK 9 N, TX US",3.0814043149172723,16,-101.23732038095238,33.9902320952381,0.6573072883165506,Cotton Plains Wind
0.981,991.8,METERS,GHCND_USW00023042,33.6656,-101.8231,2018-10-16,1945-08-10,"LUBBOCK INTERNATIONAL AIRPORT, TX US",3.0814043149172723,16,-101.23732038095238,33.9902320952381,0.669719164538575,Cotton Plains Wind
0.8893,445.3,METERS,GHCND_USC00394766,44.0644,-99.4602,2018-10-02,1972-02-01,"LAKE SHARPE PROJECT, SD US",3.0814043149172723,16,-99.46093829629629,44.36571740740741,0.30131831190311725,South Dakota(Highmore)
0.988,519.1,METERS,GHCND_USW00094943,43.76667,-99.31833,2014-06-30,1998-02-01,"CHAMBERLAIN MUNICIPAL AIRPORT, SD US",3.0814043149172723,16,-99.46093829629629,44.36571740740741,0.615788049976671,South Dakota(Highmore)
0.9213,531.0,METERS,GHCND_USW00024025,44.3813,-100.2855,2018-10-16,1893-01-01,"PIERRE REGIONAL AIRPORT, SD US",3.0814043149172723,16,-99.46093829629629,44.36571740740741,0.8247089307183887,South Dakota(Highmore)
0.9012,492.3,METERS,GHCND_USC00324958,48.7622,-98.3447,2018-10-17,1897-04-01,"LANGDON EXPERIMENTAL FARM, ND US",2.139864107581439,14,-98.24890185185184,48.713051407407406,0.10767018780725747,Langdon - OTP
0.9929,298.0,METERS,GHCND_CA005021849,49.1833,-98.0833,2018-10-15,1999-12-01,"MORDEN CDA CS, CA",2.139864107581439,14,-98.24890185185184,48.713051407407406,0.4985556259556993,Langdon - OTP
0.9124,341.0,METERS,GHCND_CA005020725,49.4,-98.3167,2018-10-16,2000-01-01,"DEERWOOD RCS, CA",2.139864107581439,14,-98.24890185185184,48.713051407407406,0.690286141942067,Langdon - OTP
0.9788,49.0,METERS,GHCND_CA00702FQLF,45.1167,-74.2833,2018-10-16,1994-07-06,"ST ANICET 1, CA",1.7832200896511994,13,-74.03575995774648,44.898939028168996,0.3296906328236483,Noble Chateaugay
0.9664,53.0,METERS,GHCND_CA007027039,45.1667,-73.6833,2018-10-16,1993-09-02,"STE CLOTHILDE, CA",1.7832200896511994,13,-74.03575995774648,44.898939028168996,0.44263298549761304,Noble Chateaugay
0.9964,506.9,METERS,GHCND_USW00094740,44.38528,-74.20667,2018-10-16,1998-06-06,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",1.7832200896511994,13,-74.03575995774648,44.898939028168996,0.5413463214640122,Noble Chateaugay
0.9861,1312.5,METERS,GHCND_USC00298596,34.6033,-104.3811,2018-08-31,1975-03-01,"SUMNER LAKE, NM US",2.567836929097727,15,-104.059930625,34.635585808823556,0.32278807426743616,New Mexico Wind Energy Center (Taiban)
0.9901,1245.4,METERS,GHCND_USC00299156,35.2005,-103.6866,2018-10-17,1904-12-01,"TUCUMCARI 4 NE, NM US",2.567836929097727,15,-104.059930625,34.635585808823556,0.6771290858879347,New Mexico Wind Energy Center (Taiban)
0.6399,1239.0,METERS,GHCND_USW00023048,35.18222,-103.60306,2018-10-15,1948-01-01,"TUCUMCARI MUNICIPAL AIRPORT, NM US",2.567836929097727,15,-104.059930625,34.635585808823556,0.7124182107098493,New Mexico Wind Energy Center (Taiban)
0.9084,502.9,METERS,GHCND_USC00253075,41.3594,-97.9761,2013-11-30,1901-03-01,"FULLERTON, NE US",3.0814043149172723,16,-98.02215962962957,41.879491037037056,0.5221265902900295,Laredo Ridge
1.0,472.7,METERS,GHCND_USW00014941,41.9855,-97.4352,2018-10-16,1945-10-01,"NORFOLK KARL STEFAN MEMORIAL AIRPORT, NE US",3.0814043149172723,16,-98.02215962962957,41.879491037037056,0.596455788003912,Laredo Ridge
0.9788,515.1,METERS,GHCND_USC00256396,42.3691,-97.5983,2013-07-31,2008-09-01,"OSMOND NUMBER 1, NE US",3.0814043149172723,16,-98.02215962962957,41.879491037037056,0.6475908602222343,Laredo Ridge
0.9436,1442.6,METERS,GHCND_USW00024145,43.519,-112.0639,2018-10-16,1948-08-01,"IDAHO FALLS FANNING FIELD, ID US",3.0814043149172723,16,-111.84326283720931,43.38413572093024,0.25859066373969014,Wolverine Creek
0.9214,1525.5,METERS,GHCND_USC00107644,43.8083,-111.7892,2018-09-13,1977-07-01,"REXBURG BYU IDAHO, ID US",3.0814043149172723,16,-111.84326283720931,43.38413572093024,0.4275957506873677,Wolverine Creek
0.9404,1481.9,METERS,GHCND_USW00094194,43.83212,-111.80753,2018-10-16,1998-02-12,"REXBURG MADISON CO AIRPORT, ID US",3.0814043149172723,16,-111.84326283720931,43.38413572093024,0.44940710936597755,Wolverine Creek
0.8911,1620.9,METERS,GHCND_USW00024089,42.89779,-106.47371,2018-10-16,1940-01-01,"CASPER NATRONA CO AIRPORT, WY US",3.6976851779007265,17,-106.00087807575753,43.01491875757576,0.4871233667502283,Campbell Hill
0.999,1504.5,METERS,GHCND_USW00094057,42.79611,-105.38028,2018-10-16,1999-07-01,"CONVERSE CO AIRPORT ASOS, WY US",3.6976851779007265,17,-106.00087807575753,43.01491875757576,0.6580419774040199,Campbell Hill
0.808,1805.3,METERS,GHCND_USC00487105,42.47165,-106.85268,2018-08-31,1905-10-01,"PATHFINDER DAM, WY US",3.6976851779007265,17,-106.00087807575753,43.01491875757576,1.0103006785611406,Campbell Hill
0.9988,1130.5,METERS,GHCND_USC00051996,40.86,-102.803,2018-10-17,1996-03-01,"CROOK, CO US",1.7832200896511994,13,-102.75240688095238,40.74361228571428,0.12690848565648136,Colorado Highlands (2012)
0.979,1297.2,METERS,GHCND_USC00052947,40.6483,-102.8594,2018-09-30,1998-04-01,"FLEMING 3 SW, CO US",1.7832200896511994,13,-102.75240688095238,40.74361228571428,0.14328977399527684,Colorado Highlands (2012)
0.8607,1309.4,METERS,GHCND_USW00024030,41.0993,-102.9863,2018-10-16,1948-01-01,"SIDNEY MUNICIPAL AIRPORT, NE US",1.7832200896511994,13,-102.75240688095238,40.74361228571428,0.42569912054363723,Colorado Highlands (2012)
0.999,1504.5,METERS,GHCND_USW00094057,42.79611,-105.38028,2018-10-16,1999-07-01,"CONVERSE CO AIRPORT ASOS, WY US",3.6976851779007265,17,-105.88236782608696,42.694786304347815,0.5122096020237705,Pioneer Wind Park
0.8911,1620.9,METERS,GHCND_USW00024089,42.89779,-106.47371,2018-10-16,1940-01-01,"CASPER NATRONA CO AIRPORT, WY US",3.6976851779007265,17,-105.88236782608696,42.694786304347815,0.6252168160699442,Pioneer Wind Park
0.808,1805.3,METERS,GHCND_USC00487105,42.47165,-106.85268,2018-08-31,1905-10-01,"PATHFINDER DAM, WY US",3.6976851779007265,17,-105.88236782608696,42.694786304347815,0.9956382501500528,Pioneer Wind Park
0.9985,216.4,METERS,GHCND_USW00004808,41.77,-88.48139,2018-10-15,1998-10-08,"CHICAGO AURORA MUNICIPAL AIRPORT, IL US",2.139864107581439,14,-88.69714574242425,41.22772183333331,0.583623294970674,Grand Ridge
0.6424,181.1,METERS,GHCND_USW00014834,41.5,-88.16667,2018-10-17,1893-11-01,"JOLIET, IL US",2.139864107581439,14,-88.69714574242425,41.22772183333331,0.5962716774624972,Grand Ridge
0.9691,140.2,METERS,GHCND_USC00114013,41.26472,-89.33806,2009-06-30,1962-08-01,"HENNEPIN POWER PLANT, IL US",2.139864107581439,14,-88.69714574242425,41.22772183333331,0.6419812691197175,Grand Ridge
0.9998,390.1,METERS,GHCND_USW00014936,44.3981,-98.2231,2018-10-16,1881-07-01,"HURON REGIONAL AIRPORT, SD US",2.567836929097727,15,-98.59677958823531,44.00078714705883,0.5454300484718078,Wessington Springs
0.9963,395.9,METERS,GHCND_USW00094950,43.7743,-98.0384,2018-10-16,1999-09-01,"MITCHELL MUNICIPAL AIRPORT, SD US",2.567836929097727,15,-98.59677958823531,44.00078714705883,0.6025646789687275,Wessington Springs
0.988,519.1,METERS,GHCND_USW00094943,43.76667,-99.31833,2014-06-30,1998-02-01,"CHAMBERLAIN MUNICIPAL AIRPORT, SD US",2.567836929097727,15,-98.59677958823531,44.00078714705883,0.7585814625106316,Wessington Springs
0.8472,1777.0,METERS,GHCND_USC00294719,35.0463,-107.3736,2006-03-31,1905-04-01,"LAGUNA, NM US",2.567836929097727,15,-107.38181971875001,35.25683612499999,0.2106965203944783,Red Mesa
0.973,1987.3,METERS,GHCND_USW00093057,35.16528,-107.90222,2012-11-03,1997-11-01,"GRANTS MILAN MUNICIPAL AIRPORT, NM US",2.567836929097727,15,-107.38181971875001,35.25683612499999,0.5283928242795158,Red Mesa
0.9847,1475.2,METERS,GHCND_USC00295150,34.7675,-106.7611,2018-10-17,1957-07-01,"LOS LUNAS 3 SSW, NM US",2.567836929097727,15,-107.38181971875001,35.25683612499999,0.7904067386321433,Red Mesa
0.2393,150.6,METERS,GHCND_USW00012907,27.53333,-99.46667,2018-10-16,1965-03-15,"LAREDO INTERNATIONAL AIRPORT, TX US",3.0814043149172723,16,-98.98591842105265,27.490503736842104,0.4826553319672724,White Tail
